video_id,feat
5173,[12]
5174,[28]
5175,[11]
5176,[19]
5177,[12]
5178,[11]
5179,[1]
5180,[25]
5181,"[1, 7]"
5182,[11]
5183,[28]
5184,[8]
5185,[6]
5186,[20]
5187,[9]
5188,[1]
5189,"[11, 28]"
5190,[1]
5191,[25]
5192,[11]
5193,[10]
5194,[14]
5195,[9]
5196,[6]
5197,[5]
5198,[12]
5199,[16]
5200,[8]
5201,[28]
5202,[15]
5203,[7]
5204,[3]
5205,[28]
5206,[10]
5207,"[26, 20, 5]"
5208,[11]
5209,[12]
5210,[28]
5211,"[9, 6]"
5212,[7]
5213,[17]
5214,[6]
5215,[10]
5216,[26]
5217,[25]
5218,[28]
5219,[4]
5220,[11]
5221,[3]
5222,[7]
5223,[7]
5224,[10]
5225,[18]
5226,[7]
5227,[20]
5228,[7]
5229,[11]
5230,[15]
5231,[26]
5232,"[26, 10]"
5233,[1]
5234,[15]
5235,"[6, 9]"
5236,[12]
5237,[8]
5238,[5]
5239,"[19, 6]"
5240,[8]
5241,[18]
5242,[11]
5243,[5]
5244,[20]
5245,[7]
5246,[28]
5247,"[6, 19]"
5248,[28]
5249,"[17, 28]"
5250,"[6, 19]"
5251,[1]
5252,[11]
5253,"[25, 1]"
5254,[17]
5255,[9]
5256,[7]
5257,[9]
5258,"[1, 8]"
5259,[11]
5260,[17]
5261,[7]
5262,[25]
5263,[12]
5264,[15]
5265,[11]
5266,[17]
5267,[13]
5268,[8]
5269,[11]
5270,"[6, 9]"
5271,"[5, 11]"
5272,[7]
5273,"[25, 9]"
5274,"[25, 9]"
5275,[28]
5276,[6]
5277,[5]
5278,"[6, 9]"
5279,"[11, 28]"
5280,[3]
5281,[28]
5282,[8]
5283,"[6, 1]"
5284,[19]
5285,[14]
5286,[19]
5287,"[17, 9]"
5288,[6]
5289,[20]
5290,"[20, 5]"
5291,[15]
5292,[25]
5293,[28]
5294,[3]
5295,[11]
5296,[25]
5297,"[11, 6]"
5298,[3]
5299,[11]
5300,[13]
5301,[7]
5302,[11]
5303,[5]
5304,"[1, 8]"
5305,[11]
5306,[14]
5307,[5]
5308,[13]
5309,[11]
5310,[28]
5311,[25]
5312,[3]
5313,[11]
5314,[2]
5315,"[25, 11]"
5316,[20]
5317,[17]
5318,[16]
5319,[11]
5320,"[17, 11]"
5321,[19]
5322,[9]
5323,[12]
5324,[11]
5325,"[13, 12]"
5326,"[11, 6]"
5327,[7]
5328,"[12, 25, 11]"
5329,[12]
5330,[11]
5331,"[10, 11]"
5332,[25]
5333,[5]
5334,[11]
5335,"[6, 19]"
5336,[11]
5337,[19]
5338,"[19, 6]"
5339,[17]
5340,[12]
5341,[6]
5342,[4]
5343,[9]
5344,"[14, 15]"
5345,[14]
5346,[19]
5347,[26]
5348,[15]
5349,[8]
5350,[5]
5351,[20]
5352,[28]
5353,"[6, 8]"
5354,[2]
5355,[11]
5356,[20]
5357,[19]
5358,[19]
5359,[11]
5360,[1]
5361,[11]
5362,[11]
5363,[7]
5364,"[10, 26]"
5365,"[11, 28]"
5366,"[11, 28]"
5367,[6]
5368,[16]
5369,[7]
5370,[5]
5371,[13]
5372,"[6, 9]"
5373,[11]
5374,[28]
5375,[12]
5376,[16]
5377,[19]
5378,[5]
5379,[8]
5380,"[6, 8]"
5381,[6]
5382,[11]
5383,"[6, 12, 9]"
5384,[6]
5385,[20]
5386,[5]
5387,[15]
5388,"[9, 14]"
5389,[16]
5390,[11]
5391,"[12, 25]"
5392,[19]
5393,"[11, 6]"
5394,[28]
5395,[6]
5396,[11]
5397,[12]
5398,[6]
5399,[5]
5400,"[11, 9]"
5401,[17]
5402,[28]
5403,[23]
5404,[28]
5405,[8]
5406,[25]
5407,[5]
5408,[19]
5409,"[9, 6]"
5410,[26]
5411,[11]
5412,[26]
5413,"[9, 6]"
5414,"[25, 1, 11]"
5415,[8]
5416,"[11, 28]"
5417,"[6, 9]"
5418,[7]
5419,[18]
5420,"[11, 12]"
5421,[28]
5422,[7]
5423,"[25, 9]"
5424,[25]
5425,[19]
5426,[5]
5427,[6]
5428,[5]
5429,[1]
5430,[9]
5431,[28]
5432,[11]
5433,"[15, 7]"
5434,[18]
5435,[4]
5436,[17]
5437,[19]
5438,"[6, 9]"
5439,"[18, 28]"
5440,[28]
5441,[19]
5442,[6]
5443,"[6, 2, 9]"
5444,[8]
5445,[5]
5446,[8]
5447,[23]
5448,"[15, 11]"
5449,[12]
5450,[12]
5451,[19]
5452,[25]
5453,[28]
5454,[19]
5455,[23]
5456,"[11, 13]"
5457,[5]
5458,[1]
5459,[9]
5460,[28]
5461,[11]
5462,[25]
5463,[7]
5464,[12]
5465,[5]
5466,[28]
5467,[5]
5468,"[11, 20]"
5469,[6]
5470,[19]
5471,"[6, 9]"
5472,[5]
5473,[5]
5474,[28]
5475,[25]
5476,[5]
5477,[12]
5478,[5]
5479,[17]
5480,[11]
5481,[11]
5482,[25]
5483,[11]
5484,[11]
5485,[28]
5486,"[6, 7]"
5487,[12]
5488,[19]
5489,[6]
5490,[9]
5491,"[11, 13]"
5492,[28]
5493,[13]
5494,[25]
5495,[28]
5496,[10]
5497,"[8, 19]"
5498,[19]
5499,"[19, 6]"
5500,[15]
5501,[17]
5502,"[12, 11]"
5503,[13]
5504,[19]
5505,[15]
5506,[19]
5507,[11]
5508,[11]
5509,[8]
5510,"[11, 25]"
5511,[3]
5512,[6]
5513,"[6, 8]"
5514,[5]
5515,[28]
5516,[1]
5517,"[15, 11]"
5518,[6]
5519,[28]
5520,[28]
5521,[9]
5522,[17]
5523,[12]
5524,"[9, 6]"
5525,[7]
5526,[28]
5527,"[8, 7]"
5528,"[25, 11]"
5529,[7]
5530,[8]
5531,[8]
5532,[7]
5533,[25]
5534,[1]
5535,"[28, 17]"
5536,[28]
5537,[28]
5538,[8]
5539,[8]
5540,[15]
5541,[15]
5542,[28]
5543,[11]
5544,[28]
5545,"[10, 11]"
5546,"[28, 17]"
5547,[12]
5548,[7]
5549,[16]
5550,[25]
5551,[25]
5552,[6]
5553,[11]
5554,[8]
5555,[8]
5556,[19]
5557,"[26, 5]"
5558,[8]
5559,[26]
5560,"[17, 28]"
5561,"[5, 11]"
5562,[1]
5563,[7]
5564,[12]
5565,[5]
5566,[7]
5567,[28]
5568,[6]
5569,[12]
5570,"[11, 28]"
5571,"[17, 9]"
5572,"[10, 11]"
5573,[12]
5574,[7]
5575,[7]
5576,[6]
5577,"[1, 8]"
5578,[1]
5579,[12]
5580,[28]
5581,[7]
5582,[26]
5583,[8]
5584,[6]
5585,[20]
5586,[20]
5587,[8]
5588,"[9, 6]"
5589,[15]
5590,[21]
5591,"[11, 26]"
5592,[1]
5593,[11]
5594,"[6, 7]"
5595,[8]
5596,[3]
5597,"[1, 6]"
5598,[12]
5599,[15]
5600,[9]
5601,[28]
5602,[16]
5603,"[25, 28]"
5604,[10]
5605,"[10, 26]"
5606,[20]
5607,[15]
5608,[8]
5609,[15]
5610,"[14, 15]"
5611,"[10, 26]"
5612,[8]
5613,[10]
5614,"[11, 10]"
5615,[16]
5616,[25]
5617,[6]
5618,[11]
5619,[28]
5620,[1]
5621,[5]
5622,[6]
5623,[28]
5624,[28]
5625,"[4, 8]"
5626,"[11, 13]"
5627,[7]
5628,[26]
5629,[20]
5630,[7]
5631,[22]
5632,[11]
5633,[11]
5634,[1]
5635,"[25, 28]"
5636,"[5, 8]"
5637,[5]
5638,[28]
5639,"[17, 9]"
5640,"[8, 20]"
5641,[8]
5642,[28]
5643,"[11, 28]"
5644,[20]
5645,[7]
5646,[25]
5647,[4]
5648,"[10, 26]"
5649,[9]
5650,[5]
5651,[15]
5652,"[9, 6, 20]"
5653,[3]
5654,"[11, 18]"
5655,"[6, 7, 8]"
5656,[28]
5657,[6]
5658,[10]
5659,[11]
5660,[7]
5661,[8]
5662,[11]
5663,[26]
5664,[11]
5665,[6]
5666,[28]
5667,"[10, 15]"
5668,[28]
5669,[17]
5670,[9]
5671,[28]
5672,[11]
5673,[2]
5674,[1]
5675,[5]
5676,[18]
5677,[9]
5678,[17]
5679,"[6, 9]"
5680,[4]
5681,[1]
5682,"[1, 8]"
5683,[28]
5684,[12]
5685,"[6, 9]"
5686,[6]
5687,[6]
5688,[28]
5689,[8]
5690,"[11, 28]"
5691,[1]
5692,[13]
5693,[6]
5694,"[9, 6]"
5695,[6]
5696,"[10, 26]"
5697,[11]
5698,"[6, 9]"
5699,[11]
5700,"[11, 4]"
5701,"[6, 8]"
5702,[20]
5703,[11]
5704,[20]
5705,"[6, 5]"
5706,"[8, 6]"
5707,"[2, 8]"
5708,"[9, 6]"
5709,[6]
5710,"[6, 8]"
5711,[17]
5712,"[9, 6]"
5713,[25]
5714,[8]
5715,[25]
5716,[28]
5717,"[2, 11]"
5718,[1]
5719,"[25, 8, 26]"
5720,[5]
5721,"[4, 11]"
5722,[5]
5723,[8]
5724,[15]
5725,[7]
5726,"[20, 8]"
5727,[11]
5728,[11]
5729,"[12, 11]"
5730,"[11, 5]"
5731,"[8, 9]"
5732,"[6, 20, 9]"
5733,[4]
5734,[6]
5735,[25]
5736,[12]
5737,[20]
5738,"[5, 26]"
5739,[20]
5740,[8]
5741,"[6, 9]"
5742,"[8, 6]"
5743,[8]
5744,[3]
5745,[26]
5746,[4]
5747,"[21, 11]"
5748,"[26, 10]"
5749,[6]
5750,"[1, 8]"
5751,[6]
5752,[11]
5753,"[28, 25]"
5754,[28]
5755,"[11, 25]"
5756,[28]
5757,[5]
5758,"[26, 20]"
5759,"[21, 11]"
5760,[8]
5761,[19]
5762,[10]
5763,[11]
5764,[20]
5765,[26]
5766,"[25, 9]"
5767,[26]
5768,[6]
5769,[13]
5770,"[5, 11]"
5771,[12]
5772,"[9, 6]"
5773,[13]
5774,[9]
5775,[28]
5776,[1]
5777,"[1, 9]"
5778,[9]
5779,"[11, 5]"
5780,[5]
5781,[28]
5782,"[17, 9, 28]"
5783,"[1, 8]"
5784,[5]
5785,[8]
5786,[12]
5787,[28]
5788,[6]
5789,"[8, 6]"
5790,[28]
5791,[6]
5792,[20]
5793,[26]
5794,[10]
5795,[26]
5796,[7]
5797,[26]
5798,[4]
5799,[28]
5800,"[8, 9]"
5801,"[28, 17]"
5802,[5]
5803,[11]
5804,"[28, 17]"
5805,[5]
5806,[11]
5807,[11]
5808,[15]
5809,[25]
5810,[19]
5811,[28]
5812,"[11, 25]"
5813,[28]
5814,[6]
5815,[20]
5816,[8]
5817,"[3, 9]"
5818,[28]
5819,[19]
5820,[12]
5821,[17]
5822,[6]
5823,[7]
5824,[13]
5825,[15]
5826,"[5, 1, 8]"
5827,[19]
5828,[11]
5829,[19]
5830,[11]
5831,[28]
5832,[12]
5833,[11]
5834,[9]
5835,"[11, 26]"
5836,[10]
5837,[1]
5838,[14]
5839,[2]
5840,[11]
5841,[25]
5842,"[5, 8]"
5843,[6]
5844,[11]
5845,[12]
5846,[5]
5847,[17]
5848,"[10, 26]"
5849,[1]
5850,[28]
5851,[9]
5852,[19]
5853,[28]
5854,[11]
5855,[7]
5856,[11]
5857,[12]
5858,[9]
5859,"[6, 8]"
5860,[11]
5861,[28]
5862,[20]
5863,[5]
5864,[11]
5865,[28]
5866,[11]
5867,[18]
5868,[28]
5869,[1]
5870,[23]
5871,[6]
5872,[9]
5873,[11]
5874,"[6, 8]"
5875,[19]
5876,[5]
5877,[5]
5878,[12]
5879,[8]
5880,[12]
5881,[8]
5882,[7]
5883,[11]
5884,[1]
5885,[11]
5886,[11]
5887,[5]
5888,[19]
5889,[7]
5890,[1]
5891,[8]
5892,"[26, 10]"
5893,[11]
5894,[11]
5895,[5]
5896,[11]
5897,[11]
5898,[28]
5899,[25]
5900,[5]
5901,"[11, 25]"
5902,[6]
5903,[11]
5904,[11]
5905,[11]
5906,[25]
5907,"[12, 28]"
5908,"[11, 6]"
5909,[15]
5910,[11]
5911,"[10, 26]"
5912,[17]
5913,[15]
5914,[1]
5915,[17]
5916,[8]
5917,"[8, 6]"
5918,"[5, 11]"
5919,[11]
5920,[5]
5921,[4]
5922,[19]
5923,[28]
5924,[19]
5925,[6]
5926,[5]
5927,[19]
5928,[19]
5929,[25]
5930,[6]
5931,[9]
5932,[2]
5933,[1]
5934,[19]
5935,[8]
5936,[12]
5937,[5]
5938,[6]
5939,[4]
5940,[25]
5941,[3]
5942,[4]
5943,[5]
5944,"[20, 7]"
5945,[11]
5946,[28]
5947,[8]
5948,[8]
5949,[12]
5950,[12]
5951,[16]
5952,"[8, 6]"
5953,[6]
5954,[7]
5955,[11]
5956,[26]
5957,"[8, 6]"
5958,[19]
5959,[8]
5960,[2]
5961,[6]
5962,[9]
5963,[7]
5964,[16]
5965,[11]
5966,[6]
5967,"[12, 11]"
5968,[7]
5969,[11]
5970,[11]
5971,[5]
5972,[28]
5973,[11]
5974,[11]
5975,[16]
5976,[1]
5977,[26]
5978,[5]
5979,[13]
5980,[25]
5981,[13]
5982,[6]
5983,[5]
5984,[19]
5985,[1]
5986,[12]
5987,"[10, 26]"
5988,[28]
5989,[8]
5990,[13]
5991,[19]
5992,[6]
5993,"[26, 5]"
5994,[19]
5995,[12]
5996,[18]
5997,[12]
5998,"[11, 12]"
5999,[15]
6000,[9]
6001,[28]
6002,[5]
6003,[5]
6004,[15]
6005,[28]
6006,[25]
6007,[11]
6008,"[26, 10]"
6009,[3]
6010,[20]
6011,[17]
6012,[5]
6013,"[11, 26]"
6014,[11]
6015,"[6, 19]"
6016,[25]
6017,"[9, 10]"
6018,"[8, 6]"
6019,[6]
6020,[11]
6021,[28]
6022,[26]
6023,[19]
6024,[11]
6025,[2]
6026,"[25, 9]"
6027,[25]
6028,[12]
6029,[11]
6030,[8]
6031,[19]
6032,[7]
6033,[15]
6034,[5]
6035,[2]
6036,[1]
6037,[3]
6038,[11]
6039,[5]
6040,[8]
6041,[6]
6042,[11]
6043,[18]
6044,[28]
6045,[26]
6046,[11]
6047,[25]
6048,[20]
6049,[12]
6050,[11]
6051,[1]
6052,"[1, 8]"
6053,[11]
6054,[5]
6055,[6]
6056,"[25, 26]"
6057,"[7, 1]"
6058,[9]
6059,[27]
6060,[19]
6061,"[11, 28]"
6062,[11]
6063,[8]
6064,[11]
6065,[13]
6066,[19]
6067,[28]
6068,"[10, 26]"
6069,[5]
6070,[8]
6071,[8]
6072,[28]
6073,[2]
6074,[2]
6075,[2]
6076,[19]
6077,[18]
6078,[5]
6079,[13]
6080,[11]
6081,[11]
6082,[12]
6083,[4]
6084,[28]
6085,[2]
6086,[28]
6087,[8]
6088,"[6, 8]"
6089,[5]
6090,[28]
6091,[8]
6092,[8]
6093,[6]
6094,[6]
6095,[28]
6096,[11]
6097,[11]
6098,[19]
6099,[8]
6100,[6]
6101,[4]
6102,[6]
6103,"[1, 8]"
6104,[12]
6105,[6]
6106,[25]
6107,[5]
6108,[5]
6109,[12]
6110,[8]
6111,[3]
6112,[19]
6113,[15]
6114,[5]
6115,[11]
6116,[5]
6117,[11]
6118,[11]
6119,[25]
6120,[11]
6121,[25]
6122,[6]
6123,[28]
6124,[10]
6125,[16]
6126,[11]
6127,[8]
6128,[3]
6129,[19]
6130,[11]
6131,[5]
6132,[11]
6133,[2]
6134,[13]
6135,[12]
6136,[18]
6137,[16]
6138,[11]
6139,"[1, 8]"
6140,[5]
6141,[11]
6142,[13]
6143,[11]
6144,[11]
6145,[8]
6146,[5]
6147,[19]
6148,[25]
6149,"[6, 19]"
6150,[11]
6151,[15]
6152,[12]
6153,[25]
6154,[5]
6155,[19]
6156,[11]
6157,[11]
6158,[8]
6159,[8]
6160,[5]
6161,[1]
6162,[28]
6163,"[28, 6]"
6164,[28]
6165,[16]
6166,[25]
6167,[9]
6168,[11]
6169,[19]
6170,"[6, 7]"
6171,[19]
6172,[28]
6173,[14]
6174,[1]
6175,[7]
6176,[12]
6177,[11]
6178,"[5, 11]"
6179,[8]
6180,[7]
6181,[28]
6182,[5]
6183,[4]
6184,[20]
6185,[5]
6186,[12]
6187,[1]
6188,[27]
6189,[1]
6190,[11]
6191,[11]
6192,[19]
6193,[1]
6194,[11]
6195,[6]
6196,[5]
6197,[16]
6198,[19]
6199,[8]
6200,[5]
6201,[4]
6202,[28]
6203,[18]
6204,[26]
6205,[11]
6206,"[11, 2]"
6207,[1]
6208,[11]
6209,[28]
6210,"[6, 9]"
6211,[1]
6212,[25]
6213,[7]
6214,[8]
6215,[12]
6216,[20]
6217,[6]
6218,[25]
6219,[6]
6220,[8]
6221,"[5, 11]"
6222,[7]
6223,[17]
6224,[11]
6225,[7]
6226,[12]
6227,"[1, 6]"
6228,[8]
6229,[9]
6230,[15]
6231,[2]
6232,[6]
6233,[26]
6234,[3]
6235,[8]
6236,[8]
6237,[1]
6238,[15]
6239,[12]
6240,[10]
6241,[28]
6242,[6]
6243,[16]
6244,[28]
6245,"[4, 8]"
6246,"[10, 26]"
6247,"[6, 5]"
6248,"[25, 28]"
6249,"[10, 26]"
6250,[18]
6251,[25]
6252,[12]
6253,[8]
6254,"[21, 28]"
6255,"[8, 6]"
6256,[25]
6257,[1]
6258,[6]
6259,[2]
6260,[15]
6261,"[11, 28]"
6262,[8]
6263,[2]
6264,[1]
6265,[7]
6266,[15]
6267,[7]
6268,[6]
6269,"[0, 12]"
6270,[6]
6271,[7]
6272,"[17, 28]"
6273,[6]
6274,[15]
6275,[26]
6276,"[17, 11]"
6277,[15]
6278,[8]
6279,"[1, 8]"
6280,"[19, 28]"
6281,[9]
6282,[6]
6283,[28]
6284,[1]
6285,"[15, 11]"
6286,[7]
6287,[20]
6288,[6]
6289,[28]
6290,[5]
6291,[5]
6292,"[10, 26]"
6293,[28]
6294,[12]
6295,"[8, 9]"
6296,[17]
6297,[28]
6298,[1]
6299,[2]
6300,"[11, 28]"
6301,[20]
6302,[26]
6303,[1]
6304,[5]
6305,[12]
6306,[12]
6307,[16]
6308,"[28, 16]"
6309,[17]
6310,[5]
6311,"[1, 8]"
6312,[7]
6313,[12]
6314,[15]
6315,[28]
6316,[22]
6317,[26]
6318,[1]
6319,[28]
6320,[17]
6321,[28]
6322,[4]
6323,"[28, 6]"
6324,[26]
6325,[6]
6326,"[19, 6]"
6327,[11]
6328,[11]
6329,[11]
6330,[28]
6331,"[18, 28]"
6332,"[17, 28]"
6333,[11]
6334,[2]
6335,"[11, 3]"
6336,[7]
6337,[2]
6338,[18]
6339,[5]
6340,[28]
6341,"[11, 28]"
6342,[11]
6343,[11]
6344,[7]
6345,[6]
6346,"[11, 25]"
6347,[13]
6348,[25]
6349,[2]
6350,[7]
6351,[6]
6352,[13]
6353,[30]
6354,[18]
6355,"[9, 8, 6]"
6356,[7]
6357,"[11, 6]"
6358,[11]
6359,"[6, 8]"
6360,[16]
6361,[4]
6362,[11]
6363,[2]
6364,[11]
6365,[8]
6366,[11]
6367,[11]
6368,[5]
6369,[21]
6370,[11]
6371,[6]
6372,[13]
6373,[11]
6374,[23]
6375,[12]
6376,"[9, 6]"
6377,[28]
6378,[8]
6379,[28]
6380,[11]
6381,[1]
6382,[19]
6383,[5]
6384,"[21, 28]"
6385,[16]
6386,[11]
6387,[10]
6388,[8]
6389,[5]
6390,[2]
6391,[13]
6392,[8]
6393,[12]
6394,[19]
6395,[6]
6396,[7]
6397,[1]
6398,[11]
6399,[13]
6400,[11]
6401,[11]
6402,[19]
6403,[1]
6404,[11]
6405,[19]
6406,[11]
6407,[12]
6408,[3]
6409,[11]
6410,[19]
6411,[7]
6412,[11]
6413,[11]
6414,[11]
6415,[5]
6416,[11]
6417,[11]
6418,[5]
6419,[19]
6420,[8]
6421,[11]
6422,[28]
6423,"[20, 5]"
6424,[11]
6425,[17]
6426,[5]
6427,[5]
6428,[11]
6429,[11]
6430,[11]
6431,[8]
6432,[19]
6433,[8]
6434,[28]
6435,[19]
6436,[12]
6437,[5]
6438,[5]
6439,[5]
6440,"[11, 12]"
6441,[28]
6442,[16]
6443,[11]
6444,[5]
6445,"[1, 8]"
6446,[11]
6447,[5]
6448,[6]
6449,[11]
6450,[5]
6451,[19]
6452,[11]
6453,[6]
6454,[11]
6455,[19]
6456,[6]
6457,[25]
6458,[11]
6459,[11]
6460,[11]
6461,[7]
6462,"[15, 11]"
6463,[8]
6464,"[9, 20]"
6465,[11]
6466,[13]
6467,"[28, 6]"
6468,[5]
6469,"[28, 17]"
6470,[1]
6471,[25]
6472,[19]
6473,[28]
6474,[11]
6475,[5]
6476,[11]
6477,[5]
6478,[12]
6479,[9]
6480,[7]
6481,[5]
6482,[11]
6483,[13]
6484,[2]
6485,[28]
6486,[4]
6487,[5]
6488,[5]
6489,[11]
6490,[11]
6491,[11]
6492,[11]
6493,[5]
6494,[9]
6495,[4]
6496,[13]
6497,[11]
6498,[11]
6499,[12]
6500,[13]
6501,[11]
6502,"[28, 6]"
6503,[11]
6504,[11]
6505,[15]
6506,[19]
6507,[11]
6508,"[28, 25]"
6509,[19]
6510,[5]
6511,[19]
6512,[16]
6513,[11]
6514,[11]
6515,[25]
6516,[1]
6517,[11]
6518,[5]
6519,[28]
6520,"[11, 12]"
6521,[19]
6522,[9]
6523,"[25, 28]"
6524,[17]
6525,[5]
6526,[11]
6527,[28]
6528,"[13, 17]"
6529,[13]
6530,"[21, 28]"
6531,"[17, 11]"
6532,[11]
6533,[28]
6534,[11]
6535,[6]
6536,"[13, 12]"
6537,[2]
6538,[12]
6539,[11]
6540,[5]
6541,"[11, 20]"
6542,[11]
6543,[11]
6544,[11]
6545,[8]
6546,[3]
6547,[8]
6548,[25]
6549,[26]
6550,[19]
6551,"[13, 12]"
6552,"[11, 2]"
6553,[6]
6554,[5]
6555,[13]
6556,[11]
6557,[19]
6558,[28]
6559,[11]
6560,[20]
6561,[9]
6562,[14]
6563,[8]
6564,[11]
6565,[5]
6566,[13]
6567,[7]
6568,[28]
6569,[11]
6570,[11]
6571,[28]
6572,[11]
6573,[11]
6574,[5]
6575,[5]
6576,[7]
6577,"[17, 9]"
6578,[11]
6579,[8]
6580,[11]
6581,[6]
6582,[5]
6583,[11]
6584,[13]
6585,[11]
6586,"[21, 11]"
6587,[11]
6588,[11]
6589,[11]
6590,[11]
6591,[15]
6592,[8]
6593,[28]
6594,[6]
6595,[5]
6596,[13]
6597,[8]
6598,[28]
6599,[11]
6600,[11]
6601,[28]
6602,[16]
6603,"[1, 8]"
6604,[5]
6605,[11]
6606,[9]
6607,[4]
6608,[5]
6609,[11]
6610,[11]
6611,[8]
6612,[8]
6613,[11]
6614,[11]
6615,[11]
6616,[5]
6617,[6]
6618,[11]
6619,[9]
6620,[12]
6621,[28]
6622,[11]
6623,[1]
6624,[5]
6625,[19]
6626,[28]
6627,[9]
6628,[11]
6629,[19]
6630,[28]
6631,[12]
6632,[11]
6633,[11]
6634,[15]
6635,[5]
6636,[11]
6637,[5]
6638,[28]
6639,"[17, 28]"
6640,[11]
6641,[11]
6642,[5]
6643,[19]
6644,[11]
6645,"[9, 28]"
6646,[8]
6647,[9]
6648,[3]
6649,[20]
6650,"[8, 26]"
6651,[28]
6652,[10]
6653,[1]
6654,[26]
6655,[1]
6656,[8]
6657,[6]
6658,[5]
6659,[11]
6660,[3]
6661,[6]
6662,[8]
6663,[28]
6664,[9]
6665,[5]
6666,[1]
6667,[13]
6668,[8]
6669,[11]
6670,[20]
6671,[3]
6672,[5]
6673,[26]
6674,"[8, 11]"
6675,[5]
6676,[18]
6677,[7]
6678,[12]
6679,[20]
6680,[12]
6681,[8]
6682,[15]
6683,[5]
6684,[12]
6685,"[9, 11]"
6686,[13]
6687,[11]
6688,[28]
6689,[9]
6690,[4]
6691,[5]
6692,[11]
6693,[8]
6694,[9]
6695,[19]
6696,[28]
6697,[5]
6698,[4]
6699,[11]
6700,[7]
6701,"[11, 6]"
6702,[3]
6703,[9]
6704,[6]
6705,[8]
6706,[17]
6707,[17]
6708,[19]
6709,[25]
6710,[4]
6711,[25]
6712,[7]
6713,[11]
6714,[25]
6715,[7]
6716,"[11, 28]"
6717,[8]
6718,[5]
6719,[5]
6720,[4]
6721,[11]
6722,[18]
6723,[12]
6724,[6]
6725,[25]
6726,[19]
6727,[6]
6728,[14]
6729,[19]
6730,[17]
6731,[5]
6732,[26]
6733,[6]
6734,[13]
6735,[13]
6736,[9]
6737,[13]
6738,[10]
6739,[9]
6740,"[1, 8]"
6741,[8]
6742,[28]
6743,[11]
6744,[11]
6745,[28]
6746,[28]
6747,[28]
6748,"[1, 8]"
6749,[9]
6750,[20]
6751,[28]
6752,[28]
6753,"[9, 28]"
6754,[8]
6755,[8]
6756,[28]
6757,[28]
6758,[25]
6759,[10]
6760,[17]
6761,[9]
6762,[12]
6763,[9]
6764,"[9, 28]"
6765,[1]
6766,[28]
6767,[4]
6768,[8]
6769,[11]
6770,[5]
6771,[6]
6772,[5]
6773,[8]
6774,[10]
6775,[15]
6776,[7]
6777,[8]
6778,[11]
6779,[5]
6780,[4]
6781,[12]
6782,[7]
6783,[6]
6784,[25]
6785,[11]
6786,[8]
6787,[5]
6788,[20]
6789,[1]
6790,[11]
6791,[5]
6792,[12]
6793,[19]
6794,[15]
6795,[15]
6796,[1]
6797,[9]
6798,[6]
6799,[8]
6800,[2]
6801,"[9, 11]"
6802,[11]
6803,[28]
6804,[28]
6805,[20]
6806,[7]
6807,[8]
6808,[1]
6809,[7]
6810,[16]
6811,[8]
6812,"[19, 28]"
6813,[9]
6814,[1]
6815,[11]
6816,[11]
6817,[6]
6818,[6]
6819,[11]
6820,[6]
6821,[11]
6822,[1]
6823,[5]
6824,[1]
6825,[19]
6826,[18]
6827,[5]
6828,[4]
6829,"[9, 28]"
6830,[11]
6831,[28]
6832,[12]
6833,[8]
6834,"[9, 28]"
6835,[11]
6836,[11]
6837,[18]
6838,[11]
6839,[12]
6840,[6]
6841,[5]
6842,[4]
6843,[1]
6844,[19]
6845,[2]
6846,[8]
6847,[8]
6848,[19]
6849,[7]
6850,[25]
6851,[5]
6852,[11]
6853,[15]
6854,[25]
6855,[4]
6856,[28]
6857,[7]
6858,[2]
6859,[28]
6860,[19]
6861,[20]
6862,[11]
6863,[2]
6864,[15]
6865,[28]
6866,[19]
6867,[15]
6868,[18]
6869,[19]
6870,[28]
6871,[8]
6872,[5]
6873,[11]
6874,[28]
6875,[6]
6876,[17]
6877,[7]
6878,[8]
6879,[8]
6880,[11]
6881,[12]
6882,[8]
6883,[1]
6884,[11]
6885,[19]
6886,[1]
6887,[11]
6888,"[15, 9, 11]"
6889,[19]
6890,[25]
6891,[19]
6892,[19]
6893,[11]
6894,[11]
6895,[11]
6896,[5]
6897,[19]
6898,[10]
6899,[15]
6900,[5]
6901,[8]
6902,[11]
6903,[13]
6904,"[9, 28]"
6905,[28]
6906,[17]
6907,[11]
6908,[11]
6909,[13]
6910,[17]
6911,[5]
6912,[28]
6913,[11]
6914,[5]
6915,[5]
6916,[9]
6917,[25]
6918,[11]
6919,[8]
6920,[19]
6921,[11]
6922,[19]
6923,[12]
6924,[12]
6925,[11]
6926,[28]
6927,[12]
6928,[4]
6929,[11]
6930,[26]
6931,[11]
6932,[11]
6933,[11]
6934,[20]
6935,[8]
6936,[1]
6937,[19]
6938,[11]
6939,[11]
6940,[25]
6941,[15]
6942,[7]
6943,[7]
6944,"[6, 2]"
6945,[28]
6946,[8]
6947,[5]
6948,"[11, 28]"
6949,[1]
6950,"[5, 0]"
6951,[7]
6952,"[28, 6]"
6953,[8]
6954,[19]
6955,[19]
6956,[17]
6957,[28]
6958,"[15, 11]"
6959,[6]
6960,[11]
6961,[5]
6962,[17]
6963,[28]
6964,[5]
6965,[5]
6966,[6]
6967,"[11, 28]"
6968,[5]
6969,[15]
6970,[6]
6971,[11]
6972,[9]
6973,[5]
6974,[28]
6975,[7]
6976,[11]
6977,[7]
